,id,academy_id,school_type,grade,status
18746,I120043,D2411,3,3,1
18747,I120044,D2411,3,3,1
18748,I120045,D2411,3,3,1
18750,I120047,D5455,3,3,2
18753,I12005,D0607,3,3,2
18757,I120053,D1590,3,3,0
18758,I120054,D2410,3,3,1
18765,I120060,D3914,3,3,1
18766,I120061,D0838,3,3,0
18767,I120062,D0838,3,3,1
18768,I120063,D5049,3,3,2
18769,I120064,D5049,3,3,2
18770,I120065,D5049,3,3,2
18771,I120066,D5049,3,3,2
18772,I120067,D0838,3,3,1
18773,I120068,D2073,3,3,2
18775,I12007,D0422,3,3,0
18776,I120070,D3536,3,3,0
18781,I120075,D3548,3,3,1
18782,I120076,D3548,3,3,1
18783,I120077,D3548,3,3,1
18784,I120078,D5356,3,3,1
18785,I120079,D5356,3,3,1
18786,I12008,D0422,3,3,0
18787,I120080,D3077,3,3,1
18793,I120086,D2084,3,3,0
18795,I120088,D2084,3,3,0
18796,I120089,D5356,3,3,1
18797,I12009,D0422,3,3,0
18798,I120090,D0700,3,3,2
18801,I120093,D1703,3,3,2
18808,I1201,D0067,3,3,1
18811,I120101,D2365,3,3,1
18819,I120109,D1469,3,3,0
18820,I12011,D0083,3,3,1
18821,I120110,D1469,3,3,0
18822,I120111,D4221,3,3,1
18824,I120113,D0832,3,3,1
18825,I120114,D0838,3,3,0
18826,I120115,D0838,3,3,0
18827,I120116,D0838,3,3,1
18828,I120117,D0838,3,3,0
18829,I120118,D0838,3,3,0
18830,I120119,D0838,3,3,0
18831,I12012,D0650,3,3,1
18832,I120120,D0838,3,3,0
18833,I120121,D0838,3,3,1
18834,I120122,D0838,3,3,1
18835,I120123,D0838,3,3,1
18836,I120124,D0838,3,3,1
18838,I120126,D4019,3,3,1
18841,I120129,D3010,3,3,2
18842,I12013,D0569,3,3,1
18844,I120131,D3010,3,3,2
18845,I120132,D4019,3,3,1
18852,I12014,D0636,3,3,0
18857,I120144,D4019,3,3,1
18858,I120145,D4586,3,3,0
18859,I120146,D1590,3,3,0
18860,I120147,D4586,3,3,0
18866,I120152,D0096,3,3,1
18867,I120153,D0096,3,3,2
18868,I120154,D0096,3,3,2
18869,I120155,D0096,3,3,2
18870,I120156,D0096,3,3,2
18872,I120158,D4123,3,3,2
18873,I120159,D0033,3,3,2
18874,I12016,D0683,3,3,0
18878,I120163,D5470,3,3,2
18879,I120164,D5470,3,3,2
18880,I120165,D5470,3,3,2
18881,I120166,D2410,3,3,1
18882,I120167,D4969,3,3,1
18883,I120168,D2349,3,3,1
18884,I120169,D0096,3,3,2
18885,I12017,D0683,3,3,0
18886,I120170,D0096,3,3,2
18887,I120171,D0096,3,3,1
18888,I120172,D0096,3,3,2
18889,I120173,D0096,3,3,1
18890,I120174,D0096,3,3,2
18891,I120175,D0096,3,3,1
18892,I120176,D0096,3,3,1
18893,I120177,D0096,3,3,2
18894,I120178,D0096,3,3,2
18895,I120179,D0096,3,3,1
18896,I12018,D0636,3,3,0
18897,I120180,D0096,3,3,2
18898,I120181,D0096,3,3,2
18899,I120182,D0096,3,3,2
18907,I12019,D0683,3,3,0
18918,I1202,D0067,3,3,1
18919,I12020,D0607,3,3,2
18930,I12021,D0682,3,3,2
18941,I12022,D0261,3,3,1
18952,I12023,D0685,3,3,0
18963,I12024,D0685,3,3,1
18974,I12025,D0650,3,3,2
18985,I12026,D0100,3,3,1
18996,I12027,D0211,3,3,1
19007,I12028,D0211,3,3,1
19018,I12029,D0211,3,3,1
19029,I1203,D0033,3,3,2
19030,I12030,D0211,3,3,1
19041,I12031,D0211,3,3,1
19052,I12032,D0211,3,3,1
19063,I12033,D0211,3,3,1
19074,I12034,D0211,3,3,1
19085,I12035,D0211,3,3,1
19096,I12036,D0211,3,3,1
19106,I120369,D5500,3,3,1
19107,I12037,D0211,3,3,1
19108,I120370,D5500,3,3,2
19109,I12038,D0211,3,3,1
19110,I12039,D0211,3,3,1
19111,I1204,D0033,3,3,2
19112,I12040,D0211,3,3,1
19114,I12042,D0117,3,3,1
19115,I12043,D0284,3,3,1
19116,I12044,D0284,3,3,1
19117,I12045,D0284,3,3,1
19118,I12046,D0284,3,3,1
19119,I12047,D0284,3,3,1
19120,I12048,D0117,3,3,1
19122,I1205,D0033,3,3,2
19129,I120537,D4236,3,3,2
19130,I120538,D1590,3,3,0
19131,I120539,D1590,3,3,0
19138,I120545,D1590,3,3,0
19139,I120546,D1590,3,3,0
19140,I120547,D5500,3,3,2
19141,I120548,D5504,3,3,2
19147,I1206,D0033,3,3,2
19149,I12061,D0682,3,3,2
19150,I12062,D0633,3,3,2
19151,I12063,D0633,3,3,2
19152,I12064,D0633,3,3,2
19153,I12065,D0633,3,3,2
19154,I12066,D0633,3,3,2
19155,I12067,D0633,3,3,2
19156,I12068,D0633,3,3,2
19157,I12069,D0633,3,3,2
19158,I1207,D0033,3,3,2
19159,I12070,D0633,3,3,2
19163,I120706,D5497,3,3,1
19168,I120710,D2264,3,3,2
19172,I120714,D1947,3,3,2
19173,I120715,D1947,3,3,2
19174,I120716,D1947,3,3,2
19175,I120717,D0588,3,3,1
19178,I12072,D0633,3,3,2
19180,I120721,D0490,3,3,1
19185,I120726,D4742,3,3,2
19186,I120727,D0855,3,3,2
19189,I12073,D0633,3,3,2
19196,I120736,D0820,3,3,1
19197,I120737,D1805,3,3,2
19200,I12074,D0633,3,3,2
19204,I120743,D0123,3,3,0
19205,I120744,D0123,3,3,0
19206,I120745,D0123,3,3,0
19208,I120747,D0533,3,3,1
19209,I120748,D1292,3,3,1
19211,I12075,D0633,3,3,2
19216,I120754,D1960,3,3,2
19217,I120755,D1960,3,3,2
19218,I120756,D1960,3,3,2
19221,I120759,D1960,3,3,2
19222,I12076,D0633,3,3,2
19223,I120760,D1960,3,3,2
19226,I120763,D1960,3,3,2
19229,I120766,D0123,3,3,0
19230,I120767,D0123,3,3,0
19231,I120768,D3879,3,3,1
19233,I12077,D0633,3,3,2
19234,I120770,D1960,3,3,2
19235,I120771,D1960,3,3,2
19236,I120772,D4650,3,3,2
19237,I120773,D1926,3,3,1
19239,I120775,D4055,3,3,2
19240,I120776,D4875,3,3,2
19241,I120777,D4055,3,3,1
19242,I120778,D2758,3,3,2
19243,I120779,D3636,3,3,0
19244,I12078,D0633,3,3,2
19245,I120780,D5356,3,3,2
19247,I120782,D5049,3,3,2
19248,I120783,D4650,3,3,2
19251,I120786,D4650,3,3,2
19252,I120787,D2362,3,3,2
19255,I12079,D0633,3,3,2
19256,I120790,D2362,3,3,2
19266,I1208,D0033,3,3,2
19267,I12080,D0633,3,3,2
19275,I120807,D3788,3,3,1
19278,I12081,D0633,3,3,2
19280,I120811,D1488,3,3,2
19285,I120816,D1409,3,3,2
19286,I120817,D4650,3,3,2
19289,I12082,D0633,3,3,2
19297,I120827,D5499,3,3,2
19300,I12083,D0633,3,3,2
19301,I120830,D1381,3,3,1
19311,I12084,D0633,3,3,2
19322,I12085,D0633,3,3,2
19328,I120855,D5495,3,3,1
19330,I120857,D3879,3,3,1
19331,I120858,D5495,3,3,1
19332,I120859,D5495,3,3,1
19333,I12086,D0633,3,3,2
19334,I120860,D3879,3,3,1
19335,I120861,D5495,3,3,1
19336,I120862,D5495,3,3,1
19337,I120863,D5495,3,3,1
19338,I120864,D5495,3,3,1
19339,I120865,D5495,3,3,1
19340,I120866,D5495,3,3,1
19341,I120867,D5495,3,3,1
19342,I120868,D5495,3,3,1
19343,I120869,D5495,3,3,1
19344,I12087,D0633,3,3,2
19345,I120870,D5495,3,3,1
19346,I120871,D5495,3,3,1
19347,I120872,D5495,3,3,1
19348,I120873,D5495,3,3,1
19349,I120874,D5495,3,3,1
19350,I120875,D5495,3,3,1
19351,I120876,D5495,3,3,1
19352,I120877,D5495,3,3,1
19353,I120878,D5495,3,3,1
19354,I120879,D5495,3,3,1
19355,I12088,D0633,3,3,2
19356,I120880,D0855,3,3,2
19357,I120881,D5495,3,3,1
19358,I120882,D5495,3,3,1
19359,I120883,D5495,3,3,1
19360,I120884,D5495,3,3,1
19361,I120885,D5495,3,3,1
19362,I120886,D5495,3,3,1
19363,I120887,D5495,3,3,1
19364,I120888,D5495,3,3,1
19365,I120889,D5495,3,3,1
19366,I12089,D0633,3,3,2
19367,I120890,D5495,3,3,1
19368,I120891,D2365,3,3,2
19370,I120893,D3399,3,3,1
19375,I120898,D4820,3,3,2
19377,I1209,D0033,3,3,2
19378,I12090,D0633,3,3,2
19379,I120900,D0864,3,3,2
19380,I120901,D0864,3,3,2
19386,I120907,D3879,3,3,1
19388,I120909,D3879,3,3,1
19389,I12091,D0633,3,3,2
19390,I120911,D4742,3,3,2
19391,I120912,D4396,3,3,2
19393,I120914,D4759,3,3,2
19396,I120917,D5500,3,3,1
19398,I120919,D5500,3,3,1
19399,I12092,D0633,3,3,2
19400,I120920,D4773,3,3,0
19401,I120921,D4773,3,3,0
19403,I120923,D5153,3,3,1
19404,I120924,D3321,3,3,1
19405,I120925,D2595,3,3,2
19406,I120926,D4641,3,3,1
19410,I12093,D0633,3,3,2
19413,I120932,D4437,3,3,0
19414,I120933,D3323,3,3,2
19415,I120934,D4860,3,3,1
19419,I120938,D4515,3,3,1
19421,I12094,D0607,3,3,2
19425,I120943,D3011,3,3,1
19426,I120944,D0797,3,3,2
19428,I120946,D0897,3,3,1
19431,I120949,D3771,3,3,2
19432,I12095,D0633,3,3,2
19433,I120950,D3771,3,3,2
19434,I120951,D3771,3,3,2
19435,I120952,D3771,3,3,2
19438,I120955,D5498,3,3,2
19439,I120956,D5498,3,3,2
19440,I120958,D3979,3,3,2
19441,I120959,D0040,3,3,0
19442,I12096,D0633,3,3,2
19444,I120961,D4627,3,3,1
19446,I120963,D5498,3,3,2
19447,I120964,D1817,3,3,2
19448,I120965,D3446,3,3,0
19449,I120966,D1287,3,3,2
19451,I120968,D4935,3,3,1
19452,I120969,D2505,3,3,1
19453,I12097,D0633,3,3,2
19454,I120970,D4742,3,3,2
19459,I120975,D4742,3,3,2
19460,I120976,D4742,3,3,2
19462,I120978,D4742,3,3,2
19463,I120979,D4742,3,3,2
19464,I12098,D0633,3,3,2
19465,I120980,D4742,3,3,2
19466,I120981,D4742,3,3,2
19467,I120982,D4742,3,3,2
19468,I120983,D3298,3,3,1
19469,I120984,D4531,3,3,2
19470,I120985,D5449,3,3,0
19472,I120987,D1960,3,3,2
19473,I120988,D1960,3,3,2
19474,I120989,D1960,3,3,2
19475,I12099,D0633,3,3,2
19476,I120990,D1960,3,3,2
19477,I120991,D1960,3,3,2
19478,I120992,D1960,3,3,2
19480,I120994,D1425,3,3,0
19481,I120995,D1425,3,3,0
19482,I120996,D5356,3,3,1
19483,I120997,D4860,3,3,1
19484,I120998,D1900,3,3,1
19485,I120999,D2844,3,3,2
19486,I121,D0016,3,3,0
19488,I12100,D0633,3,3,2
19489,I121000,D2752,3,3,1
19490,I121001,D2752,3,3,1
19491,I121002,D5265,3,3,1
19492,I121003,D5265,3,3,1
19493,I121004,D5265,3,3,1
19494,I121005,D5265,3,3,1
19496,I121007,D5153,3,3,1
19497,I121008,D1409,3,3,2
19498,I121009,D2446,3,3,0
19499,I12101,D0633,3,3,2
19500,I121010,D1409,3,3,2
19501,I121011,D4812,3,3,0
19502,I121012,D5449,3,3,1
19503,I121013,D4860,3,3,1
19504,I121014,D3403,3,3,2
19505,I121015,D4395,3,3,0
19506,I121016,D4825,3,3,0
19507,I121017,D4825,3,3,0
19508,I121018,D3403,3,3,2
19509,I121019,D2304,3,3,2
19510,I12102,D0633,3,3,2
19511,I121020,D3422,3,3,2
19512,I121021,D3555,3,3,2
19514,I121023,D1043,3,3,2
19518,I121027,D5248,3,3,0
19519,I121028,D2129,3,3,0
19520,I121029,D1662,3,3,1
19521,I12103,D0633,3,3,2
19525,I121033,D1288,3,3,2
19527,I121035,D0022,3,3,1
19528,I121036,D3665,3,3,2
19530,I121038,D4483,3,3,1
19532,I12104,D0633,3,3,2
19535,I121042,D3298,3,3,1
19536,I121043,D3298,3,3,1
19537,I121044,D1287,3,3,1
19538,I121045,D1287,3,3,2
19541,I121048,D2837,3,3,2
19542,I121049,D2837,3,3,2
19543,I12105,D0633,3,3,2
19544,I121050,D0096,3,3,1
19545,I121051,D0096,3,3,2
19546,I121052,D1650,3,3,2
19547,I121053,D0836,3,3,2
19548,I121054,D0836,3,3,2
19549,I121055,D0836,3,3,2
19550,I121056,D0836,3,3,2
19553,I121059,D0836,3,3,2
19555,I121060,D2706,3,3,1
19556,I121061,D3459,3,3,1
19557,I121062,D4604,3,3,1
19558,I121063,D5500,3,3,1
19559,I121064,D5508,3,3,0
19560,I121065,D5498,3,3,2
19563,I121068,D1517,3,3,1
19565,I12107,D0633,3,3,2
19566,I12108,D0633,3,3,2
19567,I12109,D0633,3,3,2
19568,I1211,D0033,3,3,2
19569,I12110,D0633,3,3,2
19572,I121107,D3320,3,3,2
19574,I121109,D4650,3,3,2
19575,I12111,D0633,3,3,2
19576,I121110,D4650,3,3,2
19577,I121111,D4650,3,3,2
19578,I121112,D4650,3,3,2
19579,I121113,D4650,3,3,2
19580,I121114,D4650,3,3,2
19582,I121116,D4650,3,3,2
19583,I121117,D4650,3,3,2
19584,I121118,D4650,3,3,2
19585,I121119,D4650,3,3,2
19586,I12112,D0633,3,3,2
19587,I121120,D3399,3,3,2
19588,I121121,D3399,3,3,1
19589,I121122,D3399,3,3,2
19592,I121125,D1817,3,3,2
19597,I12113,D0633,3,3,2
19603,I12114,D0633,3,3,2
19604,I121141,D5503,3,3,0
19606,I121145,D5503,3,3,2
19608,I121147,D5455,3,3,0
19610,I12115,D0633,3,3,2
19618,I12116,D0633,3,3,2
19619,I121160,D4471,3,3,2
19622,I121166,D4471,3,3,1
19626,I12117,D0633,3,3,2
19635,I121178,D4050,3,3,1
19636,I121179,D5503,3,3,0
19637,I12118,D0633,3,3,2
19638,I121180,D5503,3,3,0
19644,I121186,D4525,3,3,2
19648,I12119,D0633,3,3,2
19653,I121195,D3162,3,3,1
19657,I121199,D4525,3,3,1
19658,I1212,D0040,3,3,2
19659,I12120,D0633,3,3,2
19664,I121204,D1303,3,3,1
19665,I121205,D3909,3,3,1
19666,I121206,D1303,3,3,1
19670,I12121,D0633,3,3,2
19674,I121213,D0949,3,3,1
19677,I121216,D4932,3,3,2
19681,I12122,D0633,3,3,2
19682,I121220,D4932,3,3,2
19683,I121221,D4932,3,3,2
19685,I121223,D0069,3,3,0
19686,I121224,D0069,3,3,0
19690,I121228,D3399,3,3,1
19692,I12123,D0633,3,3,2
19694,I121231,D2686,3,3,2
19696,I121233,D1910,3,3,1
19698,I121235,D1455,3,3,2
19700,I121237,D3390,3,3,1
19701,I121238,D3390,3,3,2
19703,I12124,D0633,3,3,2
19709,I121245,D4525,3,3,1
19710,I121246,D4019,3,3,1
19711,I121247,D4471,3,3,1
19712,I121248,D4019,3,3,1
19714,I12125,D0633,3,3,2
19715,I121250,D4779,3,3,2
19724,I121259,D2227,3,3,2
19725,I12126,D0633,3,3,2
19728,I121262,D4652,3,3,2
19729,I121263,D0886,3,3,1
19730,I121264,D4236,3,3,2
19735,I121269,D1917,3,3,2
19736,I12127,D0633,3,3,2
19740,I121273,D3399,3,3,2
19741,I121274,D3399,3,3,2
19742,I121275,D4970,3,3,1
19743,I121276,D5415,3,3,2
19746,I121279,D3719,3,3,1
19747,I12128,D0633,3,3,2
19757,I121289,D2227,3,3,2
19758,I12129,D0633,3,3,2
19759,I121290,D4935,3,3,1
19760,I121291,D0551,3,3,1
19761,I121292,D5503,3,3,2
19762,I121293,D1855,3,3,2
19763,I121294,D1855,3,3,2
19764,I121295,D1855,3,3,2
19765,I121296,D5415,3,3,2
19766,I121297,D2410,3,3,1
19770,I12130,D0633,3,3,2
19771,I121300,D1917,3,3,2
19772,I121301,D3255,3,3,2
19773,I121302,D4876,3,3,1
19774,I121303,D3255,3,3,2
19775,I121304,D1303,3,3,2
19777,I121306,D1447,3,3,1
19778,I121307,D4019,3,3,1
19780,I121309,D2460,3,3,1
19781,I12131,D0685,3,3,0
19782,I121310,D1254,3,3,1
19783,I121311,D1254,3,3,1
19789,I121317,D2255,3,3,0
19790,I121318,D0007,3,3,1
19792,I12132,D0685,3,3,1
19794,I121321,D3751,3,3,1
19795,I121322,D3751,3,3,2
19796,I121323,D1926,3,3,0
19799,I121326,D4862,3,3,2
19800,I121327,D4531,3,3,2
19805,I121331,D3399,3,3,2
19806,I121332,D5503,3,3,0
19807,I121333,D5503,3,3,0
19808,I121334,D2255,3,3,0
19809,I121335,D0124,3,3,2
19812,I121338,D1409,3,3,2
19813,I121339,D1409,3,3,2
19814,I12134,D0633,3,3,2
19815,I121340,D1409,3,3,2
19816,I121341,D5131,3,3,1
19817,I121342,D5131,3,3,1
19818,I121343,D5131,3,3,1
19819,I121344,D5131,3,3,1
19820,I121345,D5131,3,3,1
19821,I121346,D5131,3,3,1
19822,I121347,D5131,3,3,1
19823,I121348,D5131,3,3,1
19824,I121349,D5131,3,3,1
19825,I12135,D0633,3,3,2
19826,I121350,D5131,3,3,1
19827,I121352,D5131,3,3,1
19828,I121353,D5131,3,3,1
19829,I121354,D5131,3,3,1
19834,I12136,D0633,3,3,2
19838,I121363,D4862,3,3,2
19839,I121364,D0855,3,3,2
19840,I121365,D0855,3,3,2
19841,I121366,D0855,3,3,2
19842,I121367,D2255,3,3,1
19845,I12137,D0685,3,3,0
19849,I121373,D4387,3,3,2
19852,I121376,D3706,3,3,0
19853,I121377,D3706,3,3,0
19856,I12138,D0633,3,3,2
19857,I121380,D1254,3,3,1
19858,I121381,D5499,3,3,2
19859,I121382,D5499,3,3,0
19860,I121383,D5499,3,3,2
19861,I121384,D5499,3,3,2
19862,I121385,D5499,3,3,2
19867,I12139,D0633,3,3,2
19879,I12140,D0633,3,3,2
19885,I121405,D0022,3,3,0
19887,I121407,D2011,3,3,1
19890,I12141,D0633,3,3,2
19891,I121410,D1421,3,3,0
19892,I121411,D0312,3,3,1
19893,I121412,D0312,3,3,1
19894,I121413,D0312,3,3,0
19896,I121415,D5424,3,3,0
19901,I12142,D0633,3,3,2
19908,I121426,D1254,3,3,1
19912,I12143,D0633,3,3,2
19923,I12144,D0633,3,3,2
19929,I121445,D4478,3,3,0
19930,I121446,D0124,3,3,0
19934,I12145,D0633,3,3,2
19945,I12146,D0633,3,3,2
19948,I121462,D4586,3,3,0
19951,I121465,D0897,3,3,1
19953,I121467,D5513,3,3,0
19954,I121468,D1981,3,3,2
19956,I12147,D0633,3,3,2
19957,I121470,D1144,3,3,1
19966,I121479,D3284,3,3,1
19967,I12148,D0633,3,3,2
19968,I121480,D3631,3,3,1
19969,I121481,D1304,3,3,1
19972,I121484,D4766,3,3,2
19974,I121486,D1164,3,3,2
19978,I12149,D0633,3,3,2
19982,I121493,D2523,3,3,1
19989,I1215,D0007,3,3,1
19990,I12150,D0633,3,3,2
19992,I121501,D0574,3,3,1
19994,I121503,D1780,3,3,1
19995,I121504,D1780,3,3,1
20000,I121509,D3530,3,3,2
20001,I12151,D0633,3,3,2
20002,I121510,D2072,3,3,2
20003,I121511,D2255,3,3,1
20004,I121512,D5527,3,3,0
20005,I121513,D4062,3,3,1
20006,I121514,D4410,3,3,0
20007,I121515,D5499,3,3,0
20008,I121516,D1488,3,3,2
20011,I121519,D5499,3,3,2
20012,I12152,D0633,3,3,2
20014,I121521,D5499,3,3,2
20017,I121524,D3636,3,3,0
20018,I121525,D5499,3,3,2
20019,I121526,D5499,3,3,2
20023,I12153,D0633,3,3,2
20024,I121530,D5499,3,3,2
20025,I121531,D5499,3,3,2
20026,I121532,D5499,3,3,2
20027,I121533,D0700,3,3,2
20028,I121534,D5499,3,3,2
20029,I121535,D5499,3,3,2
20030,I121536,D5499,3,3,2
20031,I121537,D3935,3,3,1
20032,I121538,D5499,3,3,2
20033,I121539,D5499,3,3,2
20034,I12154,D0633,3,3,2
20035,I121540,D5499,3,3,2
20036,I121541,D5499,3,3,2
20038,I121543,D3733,3,3,0
20039,I121544,D3500,3,3,0
20045,I12155,D0633,3,3,2
20047,I121551,D0157,3,3,0
20048,I121552,D2966,3,3,2
20049,I121553,D4876,3,3,1
20050,I121554,D1409,3,3,2
20051,I121555,D4953,3,3,1
20053,I121557,D4202,3,3,1
20055,I121559,D1289,3,3,2
20056,I12156,D0633,3,3,2
20057,I121560,D1653,3,3,1
20059,I121562,D2812,3,3,1
20060,I121563,D4860,3,3,1
20061,I121564,D5500,3,3,1
20062,I121565,D1497,3,3,0
20064,I121567,D1358,3,3,1
20065,I121568,D5526,3,3,1
20067,I12157,D0633,3,3,2
20069,I121571,D0070,3,3,2
20071,I12158,D0633,3,3,2
20074,I121582,D4556,3,3,1
20076,I121584,D2815,3,3,1
20077,I121585,D2815,3,3,1
20078,I121586,D2815,3,3,1
20079,I121587,D2815,3,3,1
20080,I121588,D2815,3,3,1
20081,I121589,D2815,3,3,1
20082,I12159,D0633,3,3,2
20083,I121590,D2815,3,3,1
20085,I121592,D2744,3,3,1
20086,I1216,D0067,3,3,1
20087,I12160,D0633,3,3,2
20089,I12161,D0633,3,3,2
20093,I121618,D2503,3,3,2
20095,I12162,D0633,3,3,2
20103,I121627,D2365,3,3,1
20106,I12163,D0633,3,3,2
20115,I121638,D4319,3,3,0
20117,I12164,D0633,3,3,2
20118,I121640,D1006,3,3,1
20119,I121641,D5535,3,3,0
20128,I12165,D0633,3,3,2
20132,I121653,D2423,3,3,1
20133,I121654,D3631,3,3,1
20134,I121655,D1496,3,3,2
20135,I121656,D1496,3,3,2
20138,I121659,D5061,3,3,2
20139,I12166,D0633,3,3,2
20140,I121660,D3879,3,3,1
20141,I121661,D4442,3,3,2
20142,I121662,D4442,3,3,1
20144,I121664,D4442,3,3,1
20146,I121666,D5171,3,3,1
20148,I121668,D1096,3,3,2
20149,I121669,D4876,3,3,1
20150,I12167,D0633,3,3,2
20151,I121670,D1096,3,3,2
20157,I121676,D4641,3,3,1
20158,I121677,D0886,3,3,0
20160,I121679,D2752,3,3,1
20161,I12168,D0633,3,3,2
20162,I121680,D2752,3,3,1
20165,I121683,D4590,3,3,2
20167,I121685,D3795,3,3,1
20172,I12169,D0633,3,3,2
20174,I121691,D4951,3,3,1
20176,I121693,D4951,3,3,1
20181,I121698,D3260,3,3,1
20182,I121699,D3260,3,3,2
20183,I1217,D0046,3,3,1
20184,I12170,D0633,3,3,2
20186,I121701,D4515,3,3,1
20190,I121705,D5396,3,3,1
20192,I121707,D0563,3,3,1
20195,I12171,D0633,3,3,2
20198,I121712,D5510,3,3,0
20199,I121713,D1096,3,3,2
20200,I121714,D3636,3,3,0
20201,I121715,D5441,3,3,1
20204,I121718,D1650,3,3,2
20206,I12172,D0633,3,3,2
20207,I121720,D2255,3,3,0
20208,I121721,D2255,3,3,0
20210,I121723,D2255,3,3,0
20212,I121725,D1773,3,3,1
20213,I121726,D4128,3,3,1
20215,I121728,D3840,3,3,2
20216,I121729,D3840,3,3,2
20217,I12173,D0633,3,3,2
20218,I121730,D3840,3,3,2
20219,I121731,D1388,3,3,2
20225,I121737,D3001,3,3,2
20226,I121738,D2637,3,3,1
20227,I121739,D1879,3,3,1
20228,I12174,D0685,3,3,1
20229,I121740,D2255,3,3,0
20230,I121741,D2255,3,3,1
20231,I121742,D2255,3,3,0
20232,I121743,D2255,3,3,0
20233,I121744,D2255,3,3,0
20234,I121745,D2255,3,3,0
20239,I12175,D0685,3,3,0
20240,I121750,D1496,3,3,2
20241,I121751,D1496,3,3,2
20242,I121752,D1496,3,3,2
20243,I121753,D1496,3,3,2
20244,I121754,D4813,3,3,0
20245,I121755,D2733,3,3,2
20246,I121756,D2187,3,3,1
20247,I121757,D1254,3,3,1
20250,I12176,D0553,3,3,1
20251,I121760,D3522,3,3,2
20252,I121761,D4123,3,3,2
20254,I121763,D4759,3,3,2
20255,I121764,D2296,3,3,2
20257,I121766,D3771,3,3,2
20258,I121767,D0040,3,3,1
20260,I121769,D2411,3,3,1
20261,I12177,D0553,3,3,2
20262,I121770,D2411,3,3,1
20263,I121771,D2411,3,3,1
20264,I121772,D2411,3,3,1
20266,I121774,D2411,3,3,1
20270,I121778,D3879,3,3,1
20272,I12178,D0553,3,3,2
20278,I121785,D5440,3,3,2
20279,I121786,D5440,3,3,2
20281,I121788,D5153,3,3,1
20282,I121789,D5153,3,3,1
20283,I12179,D0553,3,3,2
20284,I121790,D3284,3,3,1
20287,I121793,D5499,3,3,2
20288,I121794,D0033,3,3,2
20291,I121797,D5547,3,3,0
20293,I121799,D5506,3,3,0
20295,I12180,D0211,3,3,1
20296,I121800,D0855,3,3,1
20300,I121804,D4852,3,3,0
20302,I121806,D2300,3,3,1
20304,I121808,D5201,3,3,0
20305,I121809,D5573,3,3,2
20306,I12181,D0211,3,3,1
20307,I121810,D1408,3,3,1
20309,I121812,D5396,3,3,1
20315,I121818,D2374,3,3,1
20316,I121819,D1805,3,3,2
20317,I12182,D0211,3,3,1
20320,I121822,D0563,3,3,1
20322,I121824,D2410,3,3,1
20324,I121826,D5303,3,3,2
20328,I12183,D0211,3,3,2
20331,I121832,D1442,3,3,1
20333,I121834,D3323,3,3,1
20334,I121835,D1432,3,3,1
20337,I121838,D0490,3,3,1
20338,I121839,D1144,3,3,1
20339,I12184,D0211,3,3,1
20340,I121840,D2116,3,3,1
20341,I121841,D2966,3,3,2
20342,I121842,D2116,3,3,1
20343,I121843,D1442,3,3,1
20344,I121844,D3365,3,3,1
20345,I12185,D0211,3,3,1
20349,I121855,D1755,3,3,1
20350,I121856,D1755,3,3,1
20351,I121857,D4576,3,3,2
20352,I121858,D0574,3,3,1
20354,I12186,D0211,3,3,1
20356,I121861,D1488,3,3,2
20357,I121862,D2110,3,3,2
20358,I121863,D2410,3,3,1
20363,I121868,D5470,3,3,2
20364,I121869,D3879,3,3,1
20365,I12187,D0211,3,3,1
20366,I121870,D3879,3,3,1
20367,I121871,D5470,3,3,2
20368,I121872,D5470,3,3,2
20369,I121873,D1581,3,3,2
20370,I121874,D1581,3,3,2
20372,I121876,D0855,3,3,2
20373,I121877,D1879,3,3,1
20374,I121878,D5153,3,3,1
20375,I121879,D3879,3,3,1
20376,I12188,D0211,3,3,1
20377,I121880,D1488,3,3,2
20380,I121883,D2362,3,3,2
20383,I121886,D1917,3,3,2
20386,I121889,D3001,3,3,2
20387,I12189,D0211,3,3,1
20399,I12190,D0211,3,3,1
20400,I121900,D3237,3,3,1
20403,I121903,D4969,3,3,1
20407,I121907,D0838,3,3,0
20410,I12191,D0211,3,3,1
20421,I12192,D0211,3,3,1
20423,I121921,D5552,3,3,1
20424,I121922,D5552,3,3,1
20425,I121923,D3549,3,3,0
20426,I121924,D5552,3,3,1
20427,I121925,D4759,3,3,2
20431,I121929,D5552,3,3,1
20432,I12193,D0211,3,3,1
20433,I121930,D3549,3,3,1
20436,I12196,D0577,3,3,0
20437,I12197,D0577,3,3,0
20438,I12198,D0577,3,3,0
20439,I12199,D0577,3,3,0
20440,I122,D0016,3,3,0
20441,I1220,D0068,3,3,2
20442,I12200,D0577,3,3,0
20443,I12201,D0577,3,3,0
20444,I12202,D0577,3,3,0
20445,I12203,D0577,3,3,0
20446,I12204,D0577,3,3,0
20447,I12205,D0577,3,3,0
20448,I12206,D0577,3,3,0
20449,I12207,D0577,3,3,0
20450,I12208,D0577,3,3,0
20451,I122085,D2374,3,3,1
20452,I122086,D2374,3,3,1
20454,I122088,D0463,3,3,1
20455,I122089,D2475,3,3,2
20456,I12209,D0577,3,3,0
20457,I122090,D3459,3,3,0
20458,I122091,D1145,3,3,1
20459,I122092,D1355,3,3,2
20460,I122093,D4813,3,3,0
20461,I122094,D1409,3,3,2
20462,I122095,D1879,3,3,1
20463,I122096,D1879,3,3,1
